,Species,value,sample_location_info,sample_lat_DD,sample_long_DD,sample_month
2056,Anopheles quadrimaculatus,1,Manatee HS,27.48887,-82.59214,10
2057,Anopheles quadrimaculatus,3,Palm-Aire,27.406663,-82.504054,10
2058,Anopheles quadrimaculatus,37,Myakka,27.349733,-82.157581,10
2059,Anopheles quadrimaculatus,9,Bradley Rd.,27.60315,-82.098133,10
2060,Anopheles quadrimaculatus,52,Carlton Rd.,27.613375,-82.123478,10
2061,Anopheles quadrimaculatus,5,Keentown,27.570935,-82.137841,10
2062,Anopheles quadrimaculatus,1,Lloyd Park,27.489937,-82.533814,10
2063,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,10
2064,Anopheles quadrimaculatus,1,Thousand Oaks,27.564989,-82.480332,10
2065,Anopheles quadrimaculatus,12,French,27.603067,-82.535717,10
2066,Anopheles quadrimaculatus,4,Buffalo Creek Ball Park,27.578355,-82.483695,10
2067,Anopheles quadrimaculatus,27,Frog Creek,27.590917,-82.548,10
2068,Anopheles quadrimaculatus,13,French,27.603067,-82.535717,10
2069,Anopheles quadrimaculatus,6,Fielding,27.529167,-82.588117,10
2070,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,10
2071,Anopheles quadrimaculatus,1,Manatee HS,27.48887,-82.59214,10
2072,Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,10
2073,Anopheles quadrimaculatus,6,Rye Rd,27.484586,-82.40161,10
2074,Anopheles quadrimaculatus,4,Sandy Baptist,27.272953,-82.116503,10
2075,Anopheles quadrimaculatus,6,Bradley Rd.,27.60315,-82.098133,10
2076,Anopheles quadrimaculatus,38,Carlton Rd.,27.613375,-82.123478,10
2077,Anopheles quadrimaculatus,2,Keentown,27.570935,-82.137841,10
2078,Anopheles quadrimaculatus,5,Frog Creek,27.590917,-82.548,10
2079,Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,10
2080,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,10
2081,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,10
2082,Anopheles quadrimaculatus,54,Grassfarm Rd.,27.627967,-82.496833,10
2083,Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,10
2084,Anopheles quadrimaculatus,5,Buffalo Creek Ball Park,27.578355,-82.483695,10
2085,Anopheles quadrimaculatus,42,Chapman Rd.,27.616367,-82.5353,10
2086,Anopheles quadrimaculatus,4,French,27.603067,-82.535717,10
2087,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,10
2088,Anopheles quadrimaculatus,5,Fielding,27.529167,-82.588117,10
2089,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,10
2090,Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,10
2091,Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,10
2092,Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,10
2093,Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,10
2094,Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,10
2095,Anopheles quadrimaculatus,9,Bear Bay Rd.,27.47078,-82.16993,10
2096,Anopheles quadrimaculatus,34,Erie Rd.,27.574079,-82.5041,10
2097,Anopheles quadrimaculatus,28,Carlton Rd.,27.613375,-82.123478,10
2098,Anopheles quadrimaculatus,5,Palmetto Ball Park,27.531,-82.58235,10
2099,Anopheles quadrimaculatus,1,Lakewood Ranch HS,27.44242,-82.43578,10
2100,Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,10
2101,Anopheles quadrimaculatus,9,French,27.603067,-82.535717,10
2102,Anopheles quadrimaculatus,16,French,27.603067,-82.535717,10
2103,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,10
2104,Anopheles quadrimaculatus,17,Buffalo Creek Ball Park,27.578355,-82.483695,10
2105,Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,10
2106,Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,10
2107,Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,10
2108,Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,10
2109,Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,10
2110,Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,10
2111,Anopheles quadrimaculatus,1,Thousand Oaks,27.564989,-82.480332,10
2112,Anopheles quadrimaculatus,4,Bradley Rd.,27.60315,-82.098133,10
2113,Anopheles quadrimaculatus,2,Palmetto Ball Park,27.531,-82.58235,10
2114,Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,10
2115,Anopheles quadrimaculatus,1,Lakewood Ranch HS,27.44242,-82.43578,10
2116,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,10
2117,Anopheles quadrimaculatus,26,Chapman Rd.,27.616367,-82.5353,10
2118,Anopheles quadrimaculatus,5,French,27.603067,-82.535717,10
2119,Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,10
2120,Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,10
2121,Anopheles quadrimaculatus,3,Parrish,27.57505,-82.419667,10
2122,Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,10
2123,Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,10
2124,Anopheles quadrimaculatus,3,Lakewood Ranch,27.419517,-82.4262,10
2125,Anopheles quadrimaculatus,1,Soccer Field,27.426485,-82.376623,10
2126,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,10
2127,Anopheles quadrimaculatus,1,South 675,27.40779,-82.304,10
2128,Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,10
2129,Anopheles quadrimaculatus,2,Chapman Rd.,27.616367,-82.5353,10
2130,Anopheles quadrimaculatus,1,Palmetto shop,27.533281,-82.565712,10
2131,Anopheles quadrimaculatus,2,Braden Pines,27.43889,-82.43865,10
2132,Anopheles quadrimaculatus,14,Chapman Rd.,27.616367,-82.5353,11
2133,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,11
2134,Anopheles quadrimaculatus,6,Frog Creek,27.590917,-82.548,11
2135,Anopheles quadrimaculatus,6,Grassfarm Rd.,27.627967,-82.496833,11
2136,Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,11
2137,Anopheles quadrimaculatus,3,Highland Shores,27.516317,-82.537735,11
2138,Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,11
2139,Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,11
2140,Anopheles quadrimaculatus,6,Soccer Field,27.426485,-82.376623,11
2141,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,11
2142,Anopheles quadrimaculatus,4,Braden Pines,27.43889,-82.43865,11
2143,Anopheles quadrimaculatus,1,Upper Manatee,27.51261,-82.4319,11
2144,Anopheles quadrimaculatus,3,Sandy Baptist,27.272953,-82.116503,11
2145,Anopheles quadrimaculatus,7,Erie Rd.,27.574079,-82.5041,11
2146,Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,11
2147,Anopheles quadrimaculatus,3,Bradley Rd.,27.60315,-82.098133,11
2148,Anopheles quadrimaculatus,2,Keentown,27.570935,-82.137841,11
2149,Anopheles quadrimaculatus,2,Buffalo Creek Ball Park,27.578355,-82.483695,11
2150,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,11
2151,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,11
2152,Anopheles quadrimaculatus,3,Grassfarm Rd.,27.627967,-82.496833,11
2153,Anopheles quadrimaculatus,6,Bradley Rd.,27.60315,-82.098133,11
2154,Anopheles quadrimaculatus,5,French,27.603067,-82.535717,11
2155,Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,11
2156,Anopheles quadrimaculatus,8,French,27.603067,-82.535717,11
2157,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,11
2158,Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,11
2159,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,11
2160,Anopheles quadrimaculatus,4,Frog Creek,27.590917,-82.548,11
2161,Anopheles quadrimaculatus,1,Fielding,27.529167,-82.588117,11
2162,Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,11
2163,Anopheles quadrimaculatus,2,Carrs,27.554018,-82.545481,11
2164,Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,11
2165,Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,11
2166,Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,11
2167,Anopheles quadrimaculatus,1,Thousand Oaks,27.564989,-82.480332,11
2168,Anopheles quadrimaculatus,4,Keentown,27.570935,-82.137841,11
2169,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,11
2170,Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,11
2171,Anopheles quadrimaculatus,9,French,27.603067,-82.535717,11
2172,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,11
2173,Anopheles quadrimaculatus,11,Mote Ranch,27.4197,-82.47982,11
2174,Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,11
2175,Anopheles quadrimaculatus,6,Myakka,27.349733,-82.157581,11
2176,Anopheles quadrimaculatus,3,Parrish/Britt Rd.,27.564967,-82.424886,11
2177,Anopheles quadrimaculatus,38,Carlton Rd.,27.613375,-82.123478,11
2178,Anopheles quadrimaculatus,1,Keentown,27.570935,-82.137841,11
2179,Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,11
2180,Anopheles quadrimaculatus,8,Chapman Rd.,27.616367,-82.5353,11
2181,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,11
2182,Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,11
2183,Anopheles quadrimaculatus,1,Buffalo Creek Ball Park,27.578355,-82.483695,11
2184,Anopheles quadrimaculatus,5,Parrish,27.57505,-82.419667,11
2185,Anopheles quadrimaculatus,20,Chapman Rd.,27.616367,-82.5353,11
2186,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,11
2187,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,11
2188,Anopheles quadrimaculatus,2,Chapman Rd.,27.616367,-82.5353,11
2189,Anopheles quadrimaculatus,1,Myakka,27.349733,-82.157581,11
2190,Anopheles quadrimaculatus,2,Carlton Rd.,27.613375,-82.123478,11
2191,Anopheles quadrimaculatus,17,Chapman Rd.,27.616367,-82.5353,11
2192,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,11
2193,Anopheles quadrimaculatus,36,Port,27.640483,-82.552667,11
2194,Anopheles quadrimaculatus,1,Rye Rd,27.484586,-82.40161,11
2195,Anopheles quadrimaculatus,8,Chapman Rd.,27.616367,-82.5353,12
2196,Anopheles quadrimaculatus,11,Carlton Rd.,27.613375,-82.123478,12
2197,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,12
2198,Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,12
2199,Anopheles quadrimaculatus,25,Carlton Rd.,27.613375,-82.123478,12
2200,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,12
2201,Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,12
2202,Anopheles quadrimaculatus,27,Lakewood Ranch,27.419517,-82.4262,4
2203,Anopheles quadrimaculatus,4,Braden Pines,27.43889,-82.43865,4
2204,Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,4
2205,Anopheles quadrimaculatus,4,Braden River Park,27.44893,-82.498664,4
2206,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,4
2207,Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,4
2208,Anopheles quadrimaculatus,2,Lakewood Ranch,27.419517,-82.4262,4
2209,Anopheles quadrimaculatus,2,Soccer Field,27.426485,-82.376623,4
2210,Anopheles quadrimaculatus,1,Jamie's Way,27.46357,-82.30379,4
2211,Anopheles quadrimaculatus,3,Thousand Oaks,27.564989,-82.480332,4
2212,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,4
2213,Anopheles quadrimaculatus,108,French,27.603067,-82.535717,5
2214,Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,5
2215,Anopheles quadrimaculatus,1,Mote Ranch,27.4197,-82.47982,5
2216,Anopheles quadrimaculatus,1,South 675,27.40779,-82.304,5
2217,Anopheles quadrimaculatus,13,Buffalo Creek Ball Park,27.578355,-82.483695,5
2218,Anopheles quadrimaculatus,2,Palm-Aire,27.406663,-82.504054,5
2219,Anopheles quadrimaculatus,2,Mote Ranch,27.4197,-82.47982,5
2220,Anopheles quadrimaculatus,80,Thousand Oaks,27.564989,-82.480332,5
2221,Anopheles quadrimaculatus,80,Chapman Rd.,27.616367,-82.5353,5
2222,Anopheles quadrimaculatus,8,French,27.603067,-82.535717,5
2223,Anopheles quadrimaculatus,112,Port,27.640483,-82.552667,5
2224,Anopheles quadrimaculatus,2,Thousand Oaks,27.564989,-82.480332,5
2225,Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,5
2226,Anopheles quadrimaculatus,5,Samoset,27.46947,-82.52402,5
2227,Anopheles quadrimaculatus,1,Prichard Rd.,27.639167,-82.417083,5
2228,Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,5
2229,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,5
2230,Anopheles quadrimaculatus,7,Mote Ranch,27.4197,-82.47982,5
2231,Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,5
2232,Anopheles quadrimaculatus,2,Rye Rd,27.484586,-82.40161,5
2233,Anopheles quadrimaculatus,2,Erie Rd.,27.574079,-82.5041,5
2234,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,5
2235,Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,5
2236,Anopheles quadrimaculatus,9,Bradley Rd.,27.60315,-82.098133,5
2237,Anopheles quadrimaculatus,34,Carlton Rd.,27.613375,-82.123478,5
2238,Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,5
2239,Anopheles quadrimaculatus,30,Port,27.640483,-82.552667,5
2240,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,5
2241,Anopheles quadrimaculatus,5,French,27.603067,-82.535717,5
2242,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,5
2243,Anopheles quadrimaculatus,2,Shiver,27.569469,-82.593177,5
2244,Anopheles quadrimaculatus,6,Fielding,27.529167,-82.588117,5
2245,Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,5
2246,Anopheles quadrimaculatus,1,Carrs,27.554018,-82.545481,5
2247,Anopheles quadrimaculatus,4,Samoset,27.46947,-82.52402,5
2248,Anopheles quadrimaculatus,1,Mullins,27.439449,-82.548928,5
2249,Anopheles quadrimaculatus,23,Palm-Aire,27.406663,-82.504054,5
2250,Anopheles quadrimaculatus,207,Mote Ranch,27.4197,-82.47982,5
2251,Anopheles quadrimaculatus,2,Tallevast,27.4266,-82.52471,5
2252,Anopheles quadrimaculatus,7,Soccer Field,27.426485,-82.376623,5
2253,Anopheles quadrimaculatus,15,Braden Pines,27.43889,-82.43865,5
2254,Anopheles quadrimaculatus,5,Waterline Rd,27.4894,-82.361667,5
2255,Anopheles quadrimaculatus,1,Jamie's Way,27.46357,-82.30379,5
2256,Anopheles quadrimaculatus,68,Wauchula Rd.,27.426958,-82.133258,5
2257,Anopheles quadrimaculatus,9,Bear Bay Rd.,27.47078,-82.16993,5
2258,Anopheles quadrimaculatus,1,Prichard Rd.,27.639167,-82.417083,5
2259,Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,5
2260,Anopheles quadrimaculatus,1,Thousand Oaks,27.564989,-82.480332,5
2261,Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,5
2262,Anopheles quadrimaculatus,20,Carlton Rd.,27.613375,-82.123478,5
2263,Anopheles quadrimaculatus,4,Keentown,27.570935,-82.137841,5
2264,Anopheles quadrimaculatus,24,Palmetto Ball Park,27.531,-82.58235,5
2265,Anopheles quadrimaculatus,1,Lloyd Park,27.489937,-82.533814,5
2266,Anopheles quadrimaculatus,25,Braden River Park,27.44893,-82.498664,5
2267,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,6
2268,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,6
2269,Anopheles quadrimaculatus,11,Grassfarm Rd.,27.627967,-82.496833,6
2270,Anopheles quadrimaculatus,1,Parrish,27.57505,-82.419667,6
2271,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,6
2272,Anopheles quadrimaculatus,63,Grassfarm Rd.,27.627967,-82.496833,6
2273,Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,6
2274,Anopheles quadrimaculatus,15,Parrish,27.57505,-82.419667,6
2275,Anopheles quadrimaculatus,1,Parrish/Britt Rd.,27.564967,-82.424886,6
2276,Anopheles quadrimaculatus,66,Chapman Rd.,27.616367,-82.5353,6
2277,Anopheles quadrimaculatus,10,Frog Creek,27.590917,-82.548,6
2278,Anopheles quadrimaculatus,178,Port,27.640483,-82.552667,6
2279,Anopheles quadrimaculatus,11,Chapman Rd.,27.616367,-82.5353,6
2280,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,6
2281,Anopheles quadrimaculatus,15,Grassfarm Rd.,27.627967,-82.496833,6
2282,Anopheles quadrimaculatus,12,Port,27.640483,-82.552667,6
2283,Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,6
2284,Anopheles quadrimaculatus,8,Samoset,27.46947,-82.52402,6
2285,Anopheles quadrimaculatus,6,Palm-Aire,27.406663,-82.504054,6
2286,Anopheles quadrimaculatus,125,Mote Ranch,27.4197,-82.47982,6
2287,Anopheles quadrimaculatus,7,Tallevast,27.4266,-82.52471,6
2288,Anopheles quadrimaculatus,15,Lakewood Ranch,27.419517,-82.4262,6
2289,Anopheles quadrimaculatus,333,Soccer Field,27.426485,-82.376623,6
2290,Anopheles quadrimaculatus,19,Braden Pines,27.43889,-82.43865,6
2291,Anopheles quadrimaculatus,3,Waterline Rd,27.4894,-82.361667,6
2292,Anopheles quadrimaculatus,10,South 675,27.40779,-82.304,6
2293,Anopheles quadrimaculatus,7,Mossy Hammock,27.286571,-82.23038,6
2294,Anopheles quadrimaculatus,3,Wauchula Rd.,27.426958,-82.133258,6
2295,Anopheles quadrimaculatus,1,Palmetto Ball Park,27.531,-82.58235,6
2296,Anopheles quadrimaculatus,22,Braden River Park,27.44893,-82.498664,6
2297,Anopheles quadrimaculatus,268,Lakewood Ranch HS,27.44242,-82.43578,6
2298,Anopheles quadrimaculatus,21,Chapman Rd.,27.616367,-82.5353,6
2299,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,6
2300,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,6
2301,Anopheles quadrimaculatus,22,Port,27.640483,-82.552667,6
2302,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,6
2303,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,6
2304,Anopheles quadrimaculatus,38,Chapman Rd.,27.616367,-82.5353,6
2305,Anopheles quadrimaculatus,10,Grassfarm Rd.,27.627967,-82.496833,6
2306,Anopheles quadrimaculatus,59,Port,27.640483,-82.552667,6
2307,Anopheles quadrimaculatus,7,Thousand Oaks,27.564989,-82.480332,6
2308,Anopheles quadrimaculatus,3,Palm-Aire,27.406663,-82.504054,6
2309,Anopheles quadrimaculatus,25,Mote Ranch,27.4197,-82.47982,6
2310,Anopheles quadrimaculatus,1,Tallevast,27.4266,-82.52471,6
2311,Anopheles quadrimaculatus,4,Braden Pines,27.43889,-82.43865,6
2312,Anopheles quadrimaculatus,191,Gopher Hill,27.40805,-82.260329,6
2313,Anopheles quadrimaculatus,335,Sandy Baptist,27.272953,-82.116503,6
2314,Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,6
2315,Anopheles quadrimaculatus,6,Palmetto Ball Park,27.531,-82.58235,6
2316,Anopheles quadrimaculatus,11,Braden River Park,27.44893,-82.498664,6
2317,Anopheles quadrimaculatus,2,Parrish/Britt Rd.,27.564967,-82.424886,6
2318,Anopheles quadrimaculatus,76,Chapman Rd.,27.616367,-82.5353,6
2319,Anopheles quadrimaculatus,106,Grassfarm Rd.,27.627967,-82.496833,6
2320,Anopheles quadrimaculatus,748,Parrish,27.57505,-82.419667,6
2321,Anopheles quadrimaculatus,2,Fielding,27.529167,-82.588117,6
2322,Anopheles quadrimaculatus,0,Samoset,27.46947,-82.52402,6
2323,Anopheles quadrimaculatus,5,Tallevast,27.4266,-82.52471,6
2324,Anopheles quadrimaculatus,9,Soccer Field,27.426485,-82.376623,6
2325,Anopheles quadrimaculatus,5,Rye Rd,27.484586,-82.40161,6
2326,Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,6
2327,Anopheles quadrimaculatus,7,Thousand Oaks,27.564989,-82.480332,6
2328,Anopheles quadrimaculatus,36,Carlton Rd.,27.613375,-82.123478,6
2329,Anopheles quadrimaculatus,1,Braden River Park,27.44893,-82.498664,6
2330,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,6
2331,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,6
2332,Anopheles quadrimaculatus,17,Grassfarm Rd.,27.627967,-82.496833,6
2333,Anopheles quadrimaculatus,58,Chapman Rd.,27.616367,-82.5353,6
2334,Anopheles quadrimaculatus,3,Fielding,27.529167,-82.588117,6
2335,Anopheles quadrimaculatus,11,Palm-Aire,27.406663,-82.504054,6
2336,Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,6
2337,Anopheles quadrimaculatus,10,Rye Rd,27.484586,-82.40161,6
2338,Anopheles quadrimaculatus,360,Bradley Rd.,27.60315,-82.098133,6
2339,Anopheles quadrimaculatus,45,Keentown,27.570935,-82.137841,6
2340,Anopheles quadrimaculatus,5,Palmetto Ball Park,27.531,-82.58235,6
2341,Anopheles quadrimaculatus,7,French,27.603067,-82.535717,6
2342,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,6
2343,Anopheles quadrimaculatus,15,Grassfarm Rd.,27.627967,-82.496833,6
2344,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,6
2345,Anopheles quadrimaculatus,5,Frog Creek,27.590917,-82.548,6
2346,Anopheles quadrimaculatus,9,Chapman Rd.,27.616367,-82.5353,6
2347,Anopheles quadrimaculatus,5,French,27.603067,-82.535717,6
2348,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,6
2349,Anopheles quadrimaculatus,2,French,27.603067,-82.535717,7
2350,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,7
2351,Anopheles quadrimaculatus,3,Grassfarm Rd.,27.627967,-82.496833,7
2352,Anopheles quadrimaculatus,8,French,27.603067,-82.535717,7
2353,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,7
2354,Anopheles quadrimaculatus,5,Grassfarm Rd.,27.627967,-82.496833,7
2355,Anopheles quadrimaculatus,1,Highland Shores,27.516317,-82.537735,7
2356,Anopheles quadrimaculatus,1,Carrs,27.554018,-82.545481,7
2357,Anopheles quadrimaculatus,4,Mote Ranch,27.4197,-82.47982,7
2358,Anopheles quadrimaculatus,3,Tallevast,27.4266,-82.52471,7
2359,Anopheles quadrimaculatus,5,Lakewood Ranch,27.419517,-82.4262,7
2360,Anopheles quadrimaculatus,22,Soccer Field,27.426485,-82.376623,7
2361,Anopheles quadrimaculatus,5,Rye Rd,27.484586,-82.40161,7
2362,Anopheles quadrimaculatus,2,Upper Manatee,27.51261,-82.4319,7
2363,Anopheles quadrimaculatus,2,Race Track,27.474551,-82.324001,7
2364,Anopheles quadrimaculatus,14,Myakka,27.349733,-82.157581,7
2365,Anopheles quadrimaculatus,2,Bunker Hill Church,27.591467,-82.19985,7
2366,Anopheles quadrimaculatus,13,Keentown,27.570935,-82.137841,7
2367,Anopheles quadrimaculatus,2,Chapman Rd.,27.616367,-82.5353,7
2368,Anopheles quadrimaculatus,6,French,27.603067,-82.535717,7
2369,Anopheles quadrimaculatus,3,Frog Creek,27.590917,-82.548,7
2370,Anopheles quadrimaculatus,18,French,27.603067,-82.535717,7
2371,Anopheles quadrimaculatus,38,Chapman Rd.,27.616367,-82.5353,7
2372,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,7
2373,Anopheles quadrimaculatus,2,Frog Creek,27.590917,-82.548,7
2374,Anopheles quadrimaculatus,6,Buffalo Creek Ball Park,27.578355,-82.483695,7
2375,Anopheles quadrimaculatus,4,Erie Rd.,27.574079,-82.5041,7
2376,Anopheles quadrimaculatus,4,Thousand Oaks,27.564989,-82.480332,7
2377,Anopheles quadrimaculatus,6,Parrish,27.57505,-82.419667,7
2378,Anopheles quadrimaculatus,117,Chapman Rd.,27.616367,-82.5353,7
2379,Anopheles quadrimaculatus,3,French,27.603067,-82.535717,7
2380,Anopheles quadrimaculatus,13,Fielding,27.529167,-82.588117,7
2381,Anopheles quadrimaculatus,2,Highland Shores,27.516317,-82.537735,7
2382,Anopheles quadrimaculatus,6,Mote Ranch,27.4197,-82.47982,7
2383,Anopheles quadrimaculatus,4,Lakewood Ranch,27.419517,-82.4262,7
2384,Anopheles quadrimaculatus,3,Braden Pines,27.43889,-82.43865,7
2385,Anopheles quadrimaculatus,3,Upper Manatee,27.51261,-82.4319,7
2386,Anopheles quadrimaculatus,10,Myakka,27.349733,-82.157581,7
2387,Anopheles quadrimaculatus,1,Prichard Rd.,27.639167,-82.417083,7
2388,Anopheles quadrimaculatus,2,Erie Rd.,27.574079,-82.5041,7
2389,Anopheles quadrimaculatus,12,Thousand Oaks,27.564989,-82.480332,7
2390,Anopheles quadrimaculatus,1,Bunker Hill Church,27.591467,-82.19985,7
2391,Anopheles quadrimaculatus,3,Palmetto Ball Park,27.531,-82.58235,7
2392,Anopheles quadrimaculatus,12,Chapman Rd.,27.616367,-82.5353,7
2393,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,7
2394,Anopheles quadrimaculatus,1,Waterline Rd,27.4894,-82.361667,7
2395,Anopheles quadrimaculatus,43,Chapman Rd.,27.616367,-82.5353,7
2396,Anopheles quadrimaculatus,4,French,27.603067,-82.535717,7
2397,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,7
2398,Anopheles quadrimaculatus,7,Grassfarm Rd.,27.627967,-82.496833,7
2399,Anopheles quadrimaculatus,39,Port,27.640483,-82.552667,7
2400,Anopheles quadrimaculatus,3,Apple,27.41218,-82.28757,7
2401,Anopheles quadrimaculatus,13,Buffalo Creek Ball Park,27.578355,-82.483695,7
2402,Anopheles quadrimaculatus,1,Erie Rd.,27.574079,-82.5041,7
2403,Anopheles quadrimaculatus,32,Chapman Rd.,27.616367,-82.5353,7
2404,Anopheles quadrimaculatus,1,French,27.603067,-82.535717,7
2405,Anopheles quadrimaculatus,4,Fielding,27.529167,-82.588117,7
2406,Anopheles quadrimaculatus,1,Palm-Aire,27.406663,-82.504054,7
2407,Anopheles quadrimaculatus,4,Rye Rd,27.484586,-82.40161,7
2408,Anopheles quadrimaculatus,35,Singletary Rd,27.34712,-82.243525,7
2409,Anopheles quadrimaculatus,3,Erie Rd.,27.574079,-82.5041,7
2410,Anopheles quadrimaculatus,9,Chapman Rd.,27.616367,-82.5353,7
2411,Anopheles quadrimaculatus,1,Frog Creek,27.590917,-82.548,7
